Date,Food,Food_Return（小数）,Clths,Clths_Return（小数）,Hlth,Hlth_Return（小数）,Chems,Chems_Return（小数）,Cnstr,Cnstr_Return（小数）,Steel,Steel_Return（小数）,Autos,Autos_Return（小数）,Oil,Oil_Return（小数）,Util,Util_Return（小数）,Telcm,Telcm_Return（小数）,Servs,Servs_Return（小数）,BusEq,BusEq_Return（小数）,Paper,Paper_Return（小数）,Trans,Trans_Return（小数）,Whlsl,Whlsl_Return（小数）,Rtail,Rtail_Return（小数）,Fin,Fin_Return（小数）,Mines,Mines_Return（小数）,ElcEq,ElcEq_Return（小数）,Meals,Meals_Return（小数）
2017-03-23,-0.15,-0.0015,1.91,0.0191,-0.29,-0.0029,0.84,0.0084,0.49,0.0049,-0.27,-0.0027,-0.26,-0.0026,-0.33,-0.0033,-0.1,-0.001,0.28,0.0028000000000000004,-0.25,-0.0025,-0.15,-0.0015,0.2,0.002,-0.44,-0.0044,0.07,0.0007000000000000001,-0.07,-0.0007000000000000001,0.18,0.0018,-0.11,-0.0011,-0.25,-0.0025,0.13,0.0013
2017-03-24,-0.08,-0.0008,1.26,0.0126,0.23,0.0023,-0.92,-0.0092,-0.38,-0.0038,-1.68,-0.0168,0.57,0.005699999999999999,-0.45,-0.0045000000000000005,0.38,0.0038,0.23,0.0023,-0.01,-0.0001,0.06,0.0006,-0.61,-0.0060999999999999995,0.0,0.0,-0.14,-0.0014000000000000002,-0.2,-0.002,-0.03,-0.0003,-0.75,-0.0075,-0.41,-0.0040999999999999995,0.54,0.0054
2017-03-27,-0.11,-0.0011,0.09,0.0009,0.55,0.0055000000000000005,0.69,0.0069,-0.21,-0.0021,-0.43,-0.0043,0.1,0.001,-0.42,-0.0042,-0.33,-0.0033,-0.35,-0.0034999999999999996,0.16,0.0016,0.13,0.0013,-0.48,-0.0048,0.0,0.0,0.1,0.001,0.0,0.0,-0.41,-0.0040999999999999995,-0.99,-0.009899999999999999,-0.05,-0.0005,0.08,0.0008
2017-03-28,0.23,0.0023,1.13,0.0113,-0.09,-0.0009,1.2,0.012,0.94,0.009399999999999999,1.86,0.018600000000000002,1.65,0.0165,1.34,0.0134,0.21,0.0021,0.3,0.003,0.44,0.0044,0.9,0.009000000000000001,0.6,0.006,1.72,0.0172,0.58,0.0058,0.71,0.0070999999999999995,1.31,0.0131,0.81,0.008100000000000001,1.26,0.0126,0.95,0.0095
2017-03-29,0.26,0.0026,0.89,0.0089,0.11,0.0011,0.05,0.0005,0.29,0.0029,-0.85,-0.0085,0.03,0.0003,1.37,0.0137,-0.11,-0.0011,0.08,0.0008,0.41,0.0040999999999999995,0.03,0.0003,-0.26,-0.0026,-0.32,-0.0032,0.27,0.0027,1.15,0.0115,-0.39,-0.0039000000000000003,1.15,0.0115,0.35,0.0034999999999999996,-0.07,-0.0007000000000000001
2017-03-30,-0.38,-0.0038,-2.19,-0.0219,-0.14,-0.0014000000000000002,0.05,0.0005,0.45,0.0045000000000000005,0.71,0.0070999999999999995,0.05,0.0005,0.6,0.006,-0.58,-0.0058,0.65,0.006500000000000001,0.11,0.0011,0.28,0.0028000000000000004,0.2,0.002,0.83,0.0083,0.01,0.0001,0.31,0.0031,1.38,0.0138,0.37,0.0037,0.36,0.0036,0.61,0.0060999999999999995
2017-03-31,-0.1,-0.001,-0.13,-0.0013,-0.11,-0.0011,-0.16,-0.0016,0.18,0.0018,-0.18,-0.0018,-0.01,-0.0001,-0.38,-0.0038,0.41,0.0040999999999999995,-0.15,-0.0015,-0.02,-0.0002,-0.1,-0.001,-0.05,-0.0005,-0.5,-0.005,0.11,0.0011,0.16,0.0016,-0.63,-0.0063,0.7,0.006999999999999999,0.09,0.0009,0.16,0.0016
2017-04-03,-0.08,-0.0008,-0.75,-0.0075,-0.22,-0.0022,-0.7,-0.006999999999999999,-1.15,-0.0115,-0.29,-0.0029,-0.78,-0.0078000000000000005,-0.17,-0.0017000000000000001,-0.07,-0.0007000000000000001,-0.01,-0.0001,-0.21,-0.0021,-0.38,-0.0038,-0.54,-0.0054,-0.09,-0.0009,-0.89,-0.0089,-0.41,-0.0040999999999999995,-0.32,-0.0032,0.07,0.0007000000000000001,-0.39,-0.0039000000000000003,-0.13,-0.0013
2017-04-04,0.25,0.0025,-1.58,-0.0158,-0.03,-0.0003,0.32,0.0032,-0.13,-0.0013,0.66,0.0066,-0.34,-0.0034000000000000002,0.77,0.0077,0.44,0.0044,0.34,0.0034000000000000002,-0.2,-0.002,0.07,0.0007000000000000001,-0.17,-0.0017000000000000001,-0.02,-0.0002,-0.18,-0.0018,0.19,0.0019,-0.16,-0.0016,0.89,0.0089,-1.23,-0.0123,-0.32,-0.0032
2017-04-05,0.17,0.0017000000000000001,-0.08,-0.0008,-0.57,-0.005699999999999999,-0.16,-0.0016,-0.65,-0.006500000000000001,-2.23,-0.0223,-1.14,-0.011399999999999999,-0.54,-0.0054,0.35,0.0034999999999999996,-0.47,-0.004699999999999999,-0.2,-0.002,-0.6,-0.006,-0.28,-0.0028000000000000004,-0.16,-0.0016,-0.51,-0.0051,-0.36,-0.0036,-0.76,-0.0076,-0.52,-0.0052,-0.87,-0.0087,0.3,0.003
2017-04-06,0.02,0.0002,0.71,0.0070999999999999995,0.05,0.0005,0.5,0.005,0.84,0.0084,0.92,0.0092,0.54,0.0054,0.81,0.008100000000000001,0.09,0.0009,0.18,0.0018,0.07,0.0007000000000000001,0.18,0.0018,0.18,0.0018,0.38,0.0038,0.47,0.004699999999999999,0.36,0.0036,0.62,0.0062,0.78,0.0078000000000000005,0.81,0.008100000000000001,0.13,0.0013
2017-04-07,-0.1,-0.001,-0.32,-0.0032,0.19,0.0019,-0.08,-0.0008,0.09,0.0009,1.46,0.0146,-0.16,-0.0016,-0.38,-0.0038,-0.46,-0.0046,-0.15,-0.0015,-0.1,-0.001,0.05,0.0005,-0.21,-0.0021,-0.2,-0.002,-0.26,-0.0026,0.15,0.0015,-0.29,-0.0029,0.51,0.0051,-0.12,-0.0012,-0.38,-0.0038
2017-04-10,0.17,0.0017000000000000001,0.13,0.0013,-0.27,-0.0027,0.07,0.0007000000000000001,0.31,0.0031,-0.68,-0.0068000000000000005,0.95,0.0095,0.9,0.009000000000000001,0.18,0.0018,-0.16,-0.0016,0.0,0.0,-0.23,-0.0023,0.17,0.0017000000000000001,0.81,0.008100000000000001,0.44,0.0044,0.8,0.008,-0.23,-0.0023,0.0,0.0,0.43,0.0043,0.06,0.0006
2017-04-11,-0.13,-0.0013,0.22,0.0022,-0.14,-0.0014000000000000002,-0.19,-0.0019,0.86,0.0086,1.17,0.011699999999999999,0.03,0.0003,-0.12,-0.0012,-0.01,-0.0001,-0.09,-0.0009,-0.09,-0.0009,-0.47,-0.004699999999999999,0.2,0.002,-0.23,-0.0023,0.26,0.0026,0.04,0.0004,-0.04,-0.0004,0.76,0.0076,0.47,0.004699999999999999,0.46,0.0046
2017-04-12,0.52,0.0052,0.38,0.0038,0.18,0.0018,-1.18,-0.0118,-1.7,-0.017,-4.35,-0.0435,-1.62,-0.016200000000000003,-0.52,-0.0052,0.53,0.0053,0.16,0.0016,-0.3,-0.003,-0.7,-0.006999999999999999,-0.5,-0.005,-1.54,-0.0154,-1.56,-0.015600000000000001,-0.54,-0.0054,-0.89,-0.0089,-2.64,-0.0264,-2.01,-0.020099999999999996,-0.19,-0.0019
2017-04-13,-0.58,-0.0058,-0.66,-0.0066,-0.15,-0.0015,-1.2,-0.012,-0.6,-0.006,-2.03,-0.0203,-0.68,-0.0068000000000000005,-1.93,-0.019299999999999998,-0.54,-0.0054,-0.56,-0.005600000000000001,-0.37,-0.0037,-0.55,-0.0055000000000000005,-0.6,-0.006,-1.01,-0.0101,-0.87,-0.0087,-0.69,-0.0069,-1.18,-0.0118,-1.23,-0.0123,-0.91,-0.0091,-0.34,-0.0034000000000000002
2017-04-17,0.49,0.0049,1.05,0.0105,0.21,0.0021,0.83,0.0083,1.48,0.0148,0.55,0.0055000000000000005,1.02,0.0102,0.25,0.0025,0.5,0.005,0.43,0.0043,1.16,0.0116,0.84,0.0084,1.09,0.0109,1.27,0.0127,0.64,0.0064,0.92,0.0092,1.56,0.015600000000000001,0.51,0.0051,1.2,0.012,0.57,0.005699999999999999
2017-04-18,0.8,0.008,-0.38,-0.0038,-1.09,-0.0109,-0.15,-0.0015,0.22,0.0022,-0.72,-0.0072,-0.32,-0.0032,-1.01,-0.0101,0.08,0.0008,0.26,0.0026,-0.03,-0.0003,-0.02,-0.0002,0.29,0.0029,-0.54,-0.0054,-2.37,-0.023700000000000002,0.12,0.0012,-0.6,-0.006,-1.07,-0.010700000000000001,-0.13,-0.0013,0.28,0.0028000000000000004
2017-04-19,-0.46,-0.0046,0.25,0.0025,0.25,0.0025,0.04,0.0004,0.08,0.0008,0.07,0.0007000000000000001,0.83,0.0083,-1.55,-0.0155,-0.7,-0.006999999999999999,0.12,0.0012,-0.08,-0.0008,0.08,0.0008,0.41,0.0040999999999999995,0.62,0.0062,0.06,0.0006,0.1,0.001,-0.01,-0.0001,-1.02,-0.0102,0.0,0.0,0.52,0.0052
2017-04-20,0.17,0.0017000000000000001,1.22,0.012199999999999999,0.55,0.0055000000000000005,1.2,0.012,0.45,0.0045000000000000005,3.97,0.0397,1.37,0.0137,0.45,0.0045000000000000005,-0.4,-0.004,0.39,0.0039000000000000003,0.76,0.0076,0.9,0.009000000000000001,0.54,0.0054,1.84,0.0184,0.97,0.0097,0.95,0.0095,1.62,0.016200000000000003,1.53,0.015300000000000001,1.32,0.0132,1.08,0.0108
2017-04-21,-0.18,-0.0018,-1.18,-0.0118,-0.53,-0.0053,-0.02,-0.0002,-0.07,-0.0007000000000000001,-0.15,-0.0015,-0.57,-0.005699999999999999,-0.07,-0.0007000000000000001,0.32,0.0032,-0.7,-0.006999999999999999,0.09,0.0009,-0.23,-0.0023,-0.16,-0.0016,0.27,0.0027,-0.48,-0.0048,-0.02,-0.0002,-0.65,-0.006500000000000001,-0.21,-0.0021,-0.24,-0.0024,0.24,0.0024
2017-04-24,0.66,0.0066,0.32,0.0032,1.11,0.0111,1.55,0.0155,1.1,0.011000000000000001,2.17,0.0217,1.46,0.0146,0.65,0.006500000000000001,0.52,0.0052,0.01,0.0001,1.45,0.014499999999999999,1.36,0.013600000000000001,1.12,0.011200000000000002,1.31,0.0131,0.72,0.0072,0.68,0.0068000000000000005,1.95,0.0195,0.44,0.0044,1.67,0.0167,0.81,0.008100000000000001
2017-04-25,-0.14,-0.0014000000000000002,0.2,0.002,0.61,0.0060999999999999995,1.91,0.0191,0.82,0.008199999999999999,1.09,0.0109,0.64,0.0064,1.08,0.0108,0.17,0.0017000000000000001,0.68,0.0068000000000000005,0.49,0.0049,0.69,0.0069,0.87,0.0087,0.53,0.0053,0.6,0.006,0.13,0.0013,0.75,0.0075,0.65,0.006500000000000001,1.2,0.012,1.79,0.0179
2017-04-26,-0.59,-0.0059,0.05,0.0005,0.31,0.0031,-0.26,-0.0026,0.59,0.0059,-0.53,-0.0053,0.31,0.0031,-0.49,-0.0049,-0.18,-0.0018,0.65,0.006500000000000001,0.03,0.0003,-0.18,-0.0018,-0.09,-0.0009,-0.36,-0.0036,0.4,0.004,0.61,0.0060999999999999995,0.21,0.0021,0.71,0.0070999999999999995,-0.22,-0.0022,0.6,0.006
2017-04-27,-0.25,-0.0025,1.06,0.0106,0.23,0.0023,-0.38,-0.0038,-0.23,-0.0023,-0.83,-0.0083,0.32,0.0032,-0.94,-0.009399999999999999,0.04,0.0004,-0.15,-0.0015,0.64,0.0064,0.55,0.0055000000000000005,0.42,0.0042,0.44,0.0044,0.17,0.0017000000000000001,0.43,0.0043,-0.44,-0.0044,-1.02,-0.0102,-0.3,-0.003,-0.1,-0.001
2017-04-28,0.06,0.0006,-1.62,-0.016200000000000003,0.24,0.0024,-0.72,-0.0072,-1.52,-0.0152,-0.55,-0.0055000000000000005,0.05,0.0005,0.16,0.0016,-0.5,-0.005,-0.8,-0.008,0.76,0.0076,-0.47,-0.004699999999999999,-0.63,-0.0063,-1.02,-0.0102,-0.95,-0.0095,-0.14,-0.0014000000000000002,-0.9,-0.009000000000000001,-0.31,-0.0031,-1.03,-0.0103,-1.13,-0.0113
2017-05-01,-0.71,-0.0070999999999999995,-1.17,-0.011699999999999999,0.17,0.0017000000000000001,0.02,0.0002,-0.03,-0.0003,0.15,0.0015,-0.05,-0.0005,-0.19,-0.0019,-0.53,-0.0053,-0.39,-0.0039000000000000003,0.77,0.0077,0.85,0.0085,-0.46,-0.0046,-0.18,-0.0018,-0.08,-0.0008,0.14,0.0014000000000000002,0.55,0.0055000000000000005,-0.62,-0.0062,-0.09,-0.0009,0.54,0.0054
2017-05-02,-0.58,-0.0058,1.19,0.011899999999999999,0.04,0.0004,-0.21,-0.0021,-0.12,-0.0012,-0.26,-0.0026,-1.52,-0.0152,-0.52,-0.0052,0.1,0.001,-0.33,-0.0033,0.26,0.0026,0.16,0.0016,-0.16,-0.0016,1.1,0.011000000000000001,0.27,0.0027,0.22,0.0022,0.01,0.0001,1.94,0.0194,-1.69,-0.0169,0.91,0.0091
2017-05-03,0.11,0.0011,-1.11,-0.0111,-0.45,-0.0045000000000000005,-1.0,-0.01,-0.44,-0.0044,-2.16,-0.0216,-0.25,-0.0025,0.38,0.0038,-0.46,-0.0046,-2.2,-0.022000000000000002,-0.24,-0.0024,-0.01,-0.0001,-0.06,-0.0006,0.0,0.0,-0.23,-0.0023,0.05,0.0005,0.37,0.0037,-2.4,-0.024,-0.32,-0.0032,0.45,0.0045000000000000005
2017-05-04,0.55,0.0055000000000000005,0.2,0.002,0.46,0.0046,-0.03,-0.0003,0.08,0.0008,0.0,0.0,-1.22,-0.012199999999999999,-2.11,-0.021099999999999997,-0.18,-0.0018,-0.71,-0.0070999999999999995,0.34,0.0034000000000000002,0.01,0.0001,0.95,0.0095,0.11,0.0011,0.91,0.0091,0.0,0.0,0.28,0.0028000000000000004,-1.41,-0.0141,-0.43,-0.0043,0.28,0.0028000000000000004
2017-05-05,0.2,0.002,0.22,0.0022,-0.25,-0.0025,1.81,0.0181,0.23,0.0023,0.28,0.0028000000000000004,1.55,0.0155,1.8,0.018000000000000002,0.84,0.0084,1.47,0.0147,0.18,0.0018,0.9,0.009000000000000001,0.39,0.0039000000000000003,0.45,0.0045000000000000005,0.72,0.0072,0.2,0.002,-0.11,-0.0011,1.24,0.0124,1.06,0.0106,0.36,0.0036
2017-05-08,0.1,0.001,0.63,0.0063,-0.86,-0.0086,-0.89,-0.0089,-0.35,-0.0034999999999999996,-0.87,-0.0087,-0.1,-0.001,0.88,0.0088,-0.04,-0.0004,-0.36,-0.0036,0.11,0.0011,0.65,0.006500000000000001,0.48,0.0048,-0.76,-0.0076,-0.3,-0.003,0.34,0.0034000000000000002,-0.03,-0.0003,-0.43,-0.0043,-0.24,-0.0024,-0.26,-0.0026
2017-05-09,-0.8,-0.008,1.24,0.0124,0.22,0.0022,-0.57,-0.005699999999999999,0.86,0.0086,-0.9,-0.009000000000000001,1.34,0.0134,-0.93,-0.009300000000000001,-0.99,-0.009899999999999999,-0.24,-0.0024,0.04,0.0004,0.36,0.0036,-0.47,-0.004699999999999999,0.56,0.005600000000000001,0.01,0.0001,0.57,0.005699999999999999,-0.39,-0.0039000000000000003,0.0,0.0,-0.06,-0.0006,0.84,0.0084
2017-05-10,0.09,0.0009,0.2,0.002,-0.1,-0.001,0.34,0.0034000000000000002,-0.22,-0.0022,-0.28,-0.0028000000000000004,0.07,0.0007000000000000001,1.43,0.0143,0.42,0.0042,-0.36,-0.0036,0.15,0.0015,0.35,0.0034999999999999996,0.3,0.003,-0.36,-0.0036,0.12,0.0012,0.21,0.0021,0.23,0.0023,1.31,0.0131,0.7,0.006999999999999999,0.14,0.0014000000000000002
2017-05-11,0.08,0.0008,-1.01,-0.0101,-0.04,-0.0004,-0.31,-0.0031,-0.07,-0.0007000000000000001,-1.06,-0.0106,-0.67,-0.0067,-0.09,-0.0009,0.06,0.0006,-0.17,-0.0017000000000000001,-0.4,-0.004,0.13,0.0013,-0.23,-0.0023,-0.08,-0.0008,0.23,0.0023,-0.83,-0.0083,-0.53,-0.0053,0.69,0.0069,-0.58,-0.0058,-0.24,-0.0024
2017-05-12,-0.08,-0.0008,-1.05,-0.0105,-0.01,-0.0001,0.06,0.0006,-1.16,-0.0116,-0.17,-0.0017000000000000001,-0.81,-0.008100000000000001,-0.23,-0.0023,0.4,0.004,-0.29,-0.0029,-0.05,-0.0005,0.41,0.0040999999999999995,-0.42,-0.0042,-0.34,-0.0034000000000000002,-0.72,-0.0072,-0.37,-0.0037,-0.48,-0.0048,-0.6,-0.006,-1.64,-0.016399999999999998,-0.09,-0.0009
2017-05-15,0.52,0.0052,-0.47,-0.004699999999999999,0.8,0.008,0.85,0.0085,0.89,0.0089,1.22,0.012199999999999999,-0.1,-0.001,0.65,0.006500000000000001,0.37,0.0037,-0.26,-0.0026,0.56,0.005600000000000001,0.64,0.0064,0.66,0.0066,0.83,0.0083,0.4,0.004,0.04,0.0004,0.77,0.0077,1.42,0.014199999999999999,1.24,0.0124,0.66,0.0066
2017-05-16,-0.26,-0.0026,-1.86,-0.018600000000000002,-0.16,-0.0016,0.16,0.0016,-0.13,-0.0013,-0.36,-0.0036,-0.14,-0.0014000000000000002,-0.41,-0.0040999999999999995,-0.77,-0.0077,-0.56,-0.005600000000000001,0.56,0.005600000000000001,0.33,0.0033,-0.01,-0.0001,-0.04,-0.0004,-0.18,-0.0018,-0.39,-0.0039000000000000003,0.03,0.0003,-0.45,-0.0045000000000000005,-0.22,-0.0022,-0.05,-0.0005
2017-05-17,0.0,0.0,-1.69,-0.0169,-1.49,-0.0149,-2.43,-0.024300000000000002,-2.33,-0.0233,-2.95,-0.029500000000000002,-2.91,-0.0291,-1.01,-0.0101,0.03,0.0003,-1.88,-0.018799999999999997,-2.56,-0.0256,-2.83,-0.028300000000000002,-1.28,-0.0128,-3.08,-0.0308,-1.87,-0.0187,-1.53,-0.015300000000000001,-2.91,-0.0291,-2.02,-0.0202,-1.84,-0.0184,-0.82,-0.008199999999999999
2017-05-18,-0.03,-0.0003,-0.12,-0.0012,0.57,0.005699999999999999,0.17,0.0017000000000000001,0.4,0.004,-0.24,-0.0024,0.42,0.0042,-0.17,-0.0017000000000000001,0.25,0.0025,1.18,0.0118,0.61,0.0060999999999999995,0.39,0.0039000000000000003,-0.49,-0.0049,0.51,0.0051,0.07,0.0007000000000000001,0.94,0.009399999999999999,0.39,0.0039000000000000003,-0.32,-0.0032,0.55,0.0055000000000000005,0.43,0.0043
2017-05-19,0.54,0.0054,0.52,0.0052,0.0,0.0,1.11,0.0111,1.27,0.0127,1.84,0.0184,0.45,0.0045000000000000005,1.45,0.014499999999999999,0.49,0.0049,0.85,0.0085,0.55,0.0055000000000000005,0.61,0.0060999999999999995,0.54,0.0054,0.6,0.006,1.96,0.0196,0.31,0.0031,0.72,0.0072,1.54,0.0154,1.23,0.0123,1.14,0.011399999999999999
2017-05-22,0.75,0.0075,0.22,0.0022,0.17,0.0017000000000000001,-0.14,-0.0014000000000000002,0.29,0.0029,0.24,0.0024,0.74,0.0074,-0.27,-0.0027,0.76,0.0076,0.49,0.0049,0.94,0.009399999999999999,0.91,0.0091,0.76,0.0076,0.96,0.0096,0.72,0.0072,0.41,0.0040999999999999995,0.34,0.0034000000000000002,0.83,0.0083,0.36,0.0036,0.36,0.0036
2017-05-23,0.53,0.0053,0.49,0.0049,0.23,0.0023,0.12,0.0012,-0.34,-0.0034000000000000002,2.63,0.0263,-0.28,-0.0028000000000000004,0.11,0.0011,0.32,0.0032,0.06,0.0006,0.15,0.0015,-0.05,-0.0005,-0.11,-0.0011,0.53,0.0053,0.0,0.0,-0.57,-0.005699999999999999,0.83,0.0083,-0.54,-0.0054,0.06,0.0006,-0.15,-0.0015
2017-05-24,0.7,0.006999999999999999,-0.05,-0.0005,0.17,0.0017000000000000001,0.59,0.0059,-0.15,-0.0015,-0.13,-0.0013,0.36,0.0036,-0.39,-0.0039000000000000003,0.49,0.0049,0.39,0.0039000000000000003,0.73,0.0073,0.14,0.0014000000000000002,0.49,0.0049,0.21,0.0021,0.22,0.0022,-0.21,-0.0021,0.1,0.001,-0.3,-0.003,0.55,0.0055000000000000005,1.12,0.011200000000000002
2017-05-25,0.3,0.003,0.72,0.0072,0.37,0.0037,-0.37,-0.0037,-0.54,-0.0054,-1.21,-0.0121,-0.2,-0.002,-1.81,-0.0181,0.62,0.0062,0.4,0.004,1.01,0.0101,0.39,0.0039000000000000003,0.84,0.0084,1.85,0.018500000000000003,0.46,0.0046,1.12,0.011200000000000002,0.28,0.0028000000000000004,0.01,0.0001,-0.15,-0.0015,0.52,0.0052
2017-05-26,0.12,0.0012,0.7,0.006999999999999999,-0.33,-0.0033,0.29,0.0029,-0.16,-0.0016,-0.39,-0.0039000000000000003,1.09,0.0109,0.04,0.0004,-0.12,-0.0012,0.46,0.0046,0.05,0.0005,0.06,0.0006,0.42,0.0042,0.36,0.0036,-0.15,-0.0015,0.11,0.0011,-0.13,-0.0013,0.04,0.0004,-0.21,-0.0021,0.14,0.0014000000000000002
2017-05-30,-0.43,-0.0043,0.22,0.0022,-0.33,-0.0033,-0.4,-0.004,-0.28,-0.0028000000000000004,0.31,0.0031,1.06,0.0106,-1.27,-0.0127,-0.12,-0.0012,0.49,0.0049,0.16,0.0016,0.25,0.0025,0.46,0.0046,-0.33,-0.0033,-0.38,-0.0038,-0.15,-0.0015,-0.74,-0.0074,-0.37,-0.0037,-0.21,-0.0021,-0.04,-0.0004
2017-05-31,0.06,0.0006,0.26,0.0026,0.57,0.005699999999999999,0.33,0.0033,-0.06,-0.0006,-0.23,-0.0023,0.81,0.008100000000000001,-0.7,-0.006999999999999999,0.51,0.0051,0.51,0.0051,-0.24,-0.0024,-0.17,-0.0017000000000000001,0.32,0.0032,-0.09,-0.0009,0.37,0.0037,0.04,0.0004,-0.66,-0.0066,-0.48,-0.0048,-0.12,-0.0012,0.66,0.0066
2017-06-01,0.96,0.0096,0.16,0.0016,1.1,0.011000000000000001,1.35,0.013500000000000002,1.52,0.0152,1.65,0.0165,1.65,0.0165,0.74,0.0074,0.79,0.0079,0.69,0.0069,0.65,0.006500000000000001,0.56,0.005600000000000001,0.74,0.0074,1.15,0.0115,1.75,0.0175,1.17,0.011699999999999999,1.37,0.0137,0.31,0.0031,1.38,0.0138,1.14,0.011399999999999999
2017-06-02,0.18,0.0018,1.27,0.0127,0.9,0.009000000000000001,0.73,0.0073,0.89,0.0089,-0.04,-0.0004,-0.09,-0.0009,-1.32,-0.0132,0.09,0.0009,0.22,0.0022,0.79,0.0079,0.77,0.0077,0.56,0.005600000000000001,0.67,0.0067,0.28,0.0028000000000000004,0.29,0.0029,-0.18,-0.0018,-0.61,-0.0060999999999999995,0.64,0.0064,0.85,0.0085
2017-06-05,-0.06,-0.0006,-0.02,-0.0002,-0.47,-0.004699999999999999,-0.61,-0.0060999999999999995,-0.95,-0.0095,0.08,0.0008,0.12,0.0012,0.15,0.0015,-0.5,-0.005,-0.52,-0.0052,0.22,0.0022,-0.45,-0.0045000000000000005,-0.44,-0.0044,-0.06,-0.0006,-0.32,-0.0032,0.07,0.0007000000000000001,0.01,0.0001,0.13,0.0013,-0.4,-0.004,-0.53,-0.0053
2017-06-06,-0.08,-0.0008,-0.87,-0.0087,-0.3,-0.003,-0.09,-0.0009,-0.38,-0.0038,-0.89,-0.0089,0.58,0.0058,1.42,0.014199999999999999,-0.13,-0.0013,-0.44,-0.0044,-0.34,-0.0034000000000000002,-0.07,-0.0007000000000000001,-0.4,-0.004,-0.48,-0.0048,-1.64,-0.016399999999999998,-1.33,-0.013300000000000001,-0.39,-0.0039000000000000003,1.72,0.0172,-0.77,-0.0077,-0.65,-0.006500000000000001
2017-06-07,0.07,0.0007000000000000001,0.73,0.0073,0.19,0.0019,-0.01,-0.0001,-0.18,-0.0018,-0.95,-0.0095,0.26,0.0026,-1.7,-0.017,0.19,0.0019,0.18,0.0018,0.08,0.0008,0.36,0.0036,0.13,0.0013,0.47,0.004699999999999999,-0.32,-0.0032,0.32,0.0032,0.83,0.0083,0.01,0.0001,-0.95,-0.0095,-0.03,-0.0003
2017-06-08,-0.8,-0.008,0.11,0.0011,0.03,0.0003,0.44,0.0044,0.55,0.0055000000000000005,3.7,0.037000000000000005,0.44,0.0044,-0.37,-0.0037,-0.62,-0.0062,-0.98,-0.0098,0.32,0.0032,0.5,0.005,-0.34,-0.0034000000000000002,0.15,0.0015,0.41,0.0040999999999999995,-0.2,-0.002,1.12,0.011200000000000002,1.49,0.0149,1.73,0.0173,-0.69,-0.0069
2017-06-09,-0.42,-0.0042,1.39,0.0139,0.64,0.0064,1.51,0.0151,0.91,0.0091,0.56,0.005600000000000001,-0.32,-0.0032,2.69,0.0269,0.27,0.0027,0.07,0.0007000000000000001,-2.17,-0.0217,-2.62,-0.0262,0.58,0.0058,-0.33,-0.0033,0.74,0.0074,-0.32,-0.0032,1.54,0.0154,0.6,0.006,1.04,0.0104,-0.49,-0.0049
2017-06-12,0.23,0.0023,1.08,0.0108,-0.03,-0.0003,-0.86,-0.0086,0.21,0.0021,-0.15,-0.0015,0.67,0.0067,0.81,0.008100000000000001,-0.15,-0.0015,1.06,0.0106,-0.51,-0.0051,-0.96,-0.0096,0.08,0.0008,0.43,0.0043,0.0,0.0,-0.33,-0.0033,-0.08,-0.0008,-0.52,-0.0052,0.26,0.0026,-1.04,-0.0104
2017-06-13,0.38,0.0038,0.31,0.0031,0.23,0.0023,1.53,0.015300000000000001,1.11,0.0111,0.99,0.009899999999999999,0.96,0.0096,0.91,0.0091,0.3,0.003,-0.39,-0.0039000000000000003,0.86,0.0086,0.73,0.0073,0.96,0.0096,0.6,0.006,0.17,0.0017000000000000001,0.73,0.0073,0.56,0.005600000000000001,0.95,0.0095,-0.3,-0.003,0.37,0.0037
2017-06-14,0.26,0.0026,0.49,0.0049,0.46,0.0046,-1.1,-0.011000000000000001,-0.06,-0.0006,-2.27,-0.0227,-0.25,-0.0025,-2.09,-0.0209,0.27,0.0027,-0.38,-0.0038,-0.29,-0.0029,-0.73,-0.0073,0.26,0.0026,-0.71,-0.0070999999999999995,-0.11,-0.0011,0.25,0.0025,0.18,0.0018,-2.51,-0.025099999999999997,-0.62,-0.0062,0.0,0.0
2017-06-15,0.02,0.0002,-1.63,-0.0163,-0.17,-0.0017000000000000001,-0.75,-0.0075,-0.65,-0.006500000000000001,-3.83,-0.0383,-0.19,-0.0019,-0.79,-0.0079,0.34,0.0034000000000000002,0.21,0.0021,-0.3,-0.003,-0.41,-0.0040999999999999995,0.19,0.0019,0.27,0.0027,-0.14,-0.0014000000000000002,-1.25,-0.0125,-0.43,-0.0043,-2.25,-0.0225,0.16,0.0016,-0.15,-0.0015
2017-06-16,-1.27,-0.0127,-1.37,-0.0137,0.11,0.0011,0.37,0.0037,0.08,0.0008,-0.21,-0.0021,-1.12,-0.011200000000000002,1.59,0.0159,0.7,0.006999999999999999,-0.23,-0.0023,0.1,0.001,-0.45,-0.0045000000000000005,0.35,0.0034999999999999996,0.16,0.0016,-0.75,-0.0075,-1.14,-0.011399999999999999,-0.07,-0.0007000000000000001,0.0,0.0,0.3,0.003,0.15,0.0015
2017-06-19,0.28,0.0028000000000000004,0.95,0.0095,1.26,0.0126,1.15,0.0115,0.93,0.009300000000000001,0.91,0.0091,0.28,0.0028000000000000004,-0.49,-0.0049,-0.58,-0.0058,0.31,0.0031,1.38,0.0138,1.9,0.019,0.59,0.0059,0.76,0.0076,0.78,0.0078000000000000005,0.75,0.0075,0.87,0.0087,0.71,0.0070999999999999995,0.58,0.0058,1.06,0.0106
